Subspecies	Sex	Source	VoucherID	Longitude	Latitude	Mass	Wing	Tail	Culmen	mPC1	mPC2	mPC3	bio1	bio3	bio7	bio12	bio15	bio18	Altitude	cPC1	cPC2	cPC3	cPC4
Yellow	Male	Net	NA	-75.46374	7.23705	16.26	52	29.92	8.99	-0.316755716671073	1.7317900916254	0.398882040208699	268	86	117	3953	41	671	305	-0.879181483030932	1.84590907771924	2.43380179431412	-0.254342488198735
Yellow	Male	Net	NA	-75.46374	7.23705	17.73	53	29	9.62	0.0862920782068531	0.0319163690091358	0.302719248568673	268	86	117	3953	41	671	305	-0.879181483030932	1.84590907771924	2.43380179431412	-0.254342488198735
Yellow	Male	Net	NA	-75.46374	7.23705	19.02	52	32.95	10.2	1.0902486739834	0.667946016246248	1.0243082513833	268	86	117	3953	41	671	305	-0.879181483030932	1.84590907771924	2.43380179431412	-0.254342488198735
Yellow	Male	Net	NA	-75.46374	7.23705	18.86	52	33.17	8.69	0.444485988954621	1.52513909353725	-0.485815473032371	268	86	117	3953	41	671	305	-0.879181483030932	1.84590907771924	2.43380179431412	-0.254342488198735
Yellow	Female	Net	NA	-75.47346	7.23125	14.79	52	31.61	10.45	0.936628671838769	-1.0144362452212	0.630955206656346	263	85	119	3726	42	875	271.5	-0.609285002413131	1.29441113139701	2.50038334165456	-0.409001587971491
Yellow	Female	Net	NA	-75.47346	7.23125	16.74	53	33.37	8.74	0.883471324502998	0.0881277279321485	-1.32205722795212	263	85	119	3726	42	875	271.5	-0.609285002413131	1.29441113139701	2.50038334165456	-0.409001587971491
Yellow	Male	Net	NA	-75.47346	7.23125	17.65	51	32.08	9.31	0.197292679594742	0.579719455519385	0.0750153896531068	263	85	119	3726	42	875	271.5	-0.609285002413131	1.29441113139701	2.50038334165456	-0.409001587971491
Yellow	Female	Net	NA	-75.47346	7.23125	17.74	53	23.94	8.61	-1.59233805932589	-2.09803970471566	-1.48257182572047	263	85	119	3726	42	875	271.5	-0.609285002413131	1.29441113139701	2.50038334165456	-0.409001587971491
Yellow	Male	Net	NA	-75.46374	7.23705	20.76	51	29.93	9.79	-0.176908815463971	0.591860443056376	0.955207776630366	268	86	117	3953	41	671	305	-0.879181483030932	1.84590907771924	2.43380179431412	-0.254342488198735
Yellow	Female	Net	NA	-75.46374	7.23705	14.64	55	27.58	9.11	0.210750986403556	-2.89025377256446	-1.95365765310011	268	86	117	3953	41	671	305	-0.879181483030932	1.84590907771924	2.43380179431412	-0.254342488198735
Yellow	Male	Net	NA	-75.46374	7.23705	17.68	51	29.81	10.09	-0.0915973644633105	0.795986147442464	1.45925837926347	268	86	117	3953	41	671	305	-0.879181483030932	1.84590907771924	2.43380179431412	-0.254342488198735
